,center,gridID,num_establishments,num_liquor_stores,num_restaurants,num_stores,num_bars
394,"[40.602835997344826, -73.86802600858738]",37769,0,0,0,0,0
395,"[40.60571133739206, -73.86802600858738]",37767,0,0,0,0,0
396,"[40.60427368283041, -73.86802600858738]",37768,0,0,0,0,0
397,"[40.602835997344826, -73.86991961622361]",37540,0,0,0,0,0
398,"[40.60571133739206, -73.86991961622361]",37538,0,0,0,0,0
399,"[40.60427368283041, -73.86991961622361]",37539,0,0,0,0,0
400,"[40.60571133739206, -73.87181322385982]",37309,0,0,0,0,0
401,"[40.60427368283041, -73.87181322385982]",37310,0,0,0,0,0
402,"[40.602835997344826, -73.87181322385982]",37311,0,0,0,0,0
403,"[40.60139828093555, -73.87181322385982]",37312,0,0,0,0,0
404,"[40.60139828093555, -73.86991961622361]",37541,0,0,0,0,0
405,"[40.599960533602825, -73.86991961622361]",37542,0,0,0,0,0
406,"[40.599960533602825, -73.87181322385982]",37313,0,0,0,0,0
407,"[40.60139828093555, -73.87370683149605]",37083,0,0,0,0,0
408,"[40.602835997344826, -73.87370683149605]",37082,0,0,0,0,0
409,"[40.60427368283041, -73.87370683149605]",37081,0,0,0,0,0
410,"[40.60139828093555, -73.87560043913228]",36854,0,0,0,0,0
411,"[40.602835997344826, -73.8774940467685]",36624,0,0,0,0,0
412,"[40.60139828093555, -73.8774940467685]",36625,0,0,0,0,0
413,"[40.602835997344826, -73.87560043913228]",36853,0,0,0,0,0
414,"[40.60427368283041, -73.8774940467685]",36623,0,0,0,0,0
415,"[40.60427368283041, -73.87560043913228]",36852,0,0,0,0,0
416,"[40.60571133739206, -73.8774940467685]",36622,0,0,0,0,0
417,"[40.60571133739206, -73.87560043913228]",36851,0,0,0,0,0
418,"[40.60714896102953, -73.8774940467685]",36621,0,0,0,0,0
419,"[40.60571133739206, -73.87370683149605]",37080,0,0,0,0,0
420,"[40.60714896102953, -73.87181322385982]",37308,0,0,0,0,0
421,"[40.608586553742605, -73.87370683149605]",37078,0,0,0,0,0
422,"[40.608586553742605, -73.87181322385982]",37307,0,0,0,0,0
423,"[40.60714896102953, -73.87370683149605]",37079,0,0,0,0,0
424,"[40.60714896102953, -73.87560043913228]",36850,0,0,0,0,0
425,"[40.608586553742605, -73.8774940467685]",36620,0,0,0,0,0
426,"[40.608586553742605, -73.87560043913228]",36849,0,0,0,0,0
427,"[40.61002411553103, -73.87370683149605]",37077,0,0,0,0,0
428,"[40.61002411553103, -73.8774940467685]",36619,0,0,0,0,0
429,"[40.61002411553103, -73.87560043913228]",36848,0,0,0,0,0
430,"[40.61146164639455, -73.8774940467685]",36618,0,0,0,0,0
431,"[40.61146164639455, -73.87560043913228]",36847,0,0,0,0,0
432,"[40.61146164639455, -73.87370683149605]",37076,0,0,0,0,0
433,"[40.61002411553103, -73.87181322385982]",37306,0,0,0,0,0
434,"[40.61146164639455, -73.87181322385982]",37305,0,0,0,0,0
435,"[40.61002411553103, -73.86991961622361]",37535,0,0,0,0,0
436,"[40.61002411553103, -73.86802600858738]",37764,0,0,0,0,0
437,"[40.608586553742605, -73.86802600858738]",37765,0,0,0,0,0
438,"[40.608586553742605, -73.86991961622361]",37536,0,0,0,0,0
439,"[40.60714896102953, -73.86991961622361]",37537,0,0,0,0,0
440,"[40.60714896102953, -73.86802600858738]",37766,0,0,0,0,0
441,"[40.61289914633295, -73.86802600858738]",37762,0,0,0,0,0
442,"[40.61146164639455, -73.86802600858738]",37763,0,0,0,0,0
443,"[40.61146164639455, -73.86991961622361]",37534,0,0,0,0,0
444,"[40.61289914633295, -73.87181322385982]",37304,0,0,0,0,0
445,"[40.61289914633295, -73.86991961622361]",37533,0,0,0,0,0
446,"[40.61433661534597, -73.86802600858738]",37761,0,0,0,0,0
447,"[40.61433661534597, -73.87181322385982]",37303,0,0,0,0,0
448,"[40.61433661534597, -73.86991961622361]",37532,0,0,0,0,0
449,"[40.615774053433384, -73.87181322385982]",37302,0,0,0,0,0
450,"[40.615774053433384, -73.86991961622361]",37531,0,0,0,0,0
451,"[40.615774053433384, -73.86802600858738]",37760,0,0,0,0,0
452,"[40.61721146059494, -73.86802600858738]",37759,0,0,0,0,0
453,"[40.62008618213958, -73.86802600858738]",37757,0,0,0,0,0
454,"[40.61864883683044, -73.86802600858738]",37758,0,0,0,0,0
455,"[40.61721146059494, -73.86991961622361]",37530,0,0,0,0,0
456,"[40.62008618213958, -73.86991961622361]",37528,0,0,0,0,0
457,"[40.61864883683044, -73.86991961622361]",37529,0,0,0,0,0
458,"[40.62008618213958, -73.87181322385982]",37299,0,0,0,0,0
459,"[40.61864883683044, -73.87181322385982]",37300,0,0,0,0,0
460,"[40.61721146059494, -73.87181322385982]",37301,0,0,0,0,0
461,"[40.615774053433384, -73.87370683149605]",37073,0,0,0,0,0
462,"[40.61721146059494, -73.87370683149605]",37072,0,0,0,0,0
463,"[40.61864883683044, -73.87370683149605]",37071,0,0,0,0,0
464,"[40.62008618213958, -73.87370683149605]",37070,0,0,0,0,0
465,"[40.62152349652216, -73.87370683149605]",37069,0,0,0,0,0
466,"[40.61864883683044, -73.87560043913228]",36842,0,0,0,0,0
467,"[40.62152349652216, -73.87560043913228]",36840,0,0,0,0,0
468,"[40.62008618213958, -73.87560043913228]",36841,0,0,0,0,0
469,"[40.62152349652216, -73.8774940467685]",36611,0,0,0,0,0
470,"[40.62008618213958, -73.8774940467685]",36612,0,0,0,0,0
471,"[40.61864883683044, -73.8774940467685]",36613,0,0,0,0,0
472,"[40.61721146059494, -73.8774940467685]",36614,0,0,0,0,0
473,"[40.61721146059494, -73.87560043913228]",36843,0,0,0,0,0
474,"[40.615774053433384, -73.87560043913228]",36844,0,0,0,0,0
475,"[40.615774053433384, -73.8774940467685]",36615,0,0,0,0,0
476,"[40.61433661534597, -73.8774940467685]",36616,0,0,0,0,0
477,"[40.61433661534597, -73.87560043913228]",36845,0,0,0,0,0
478,"[40.61289914633295, -73.87560043913228]",36846,0,0,0,0,0
479,"[40.61433661534597, -73.87370683149605]",37074,0,0,0,0,0
480,"[40.61289914633295, -73.87370683149605]",37075,0,0,0,0,0
481,"[40.61289914633295, -73.8774940467685]",36617,0,0,0,0,0
482,"[40.61146164639455, -73.87938765440474]",36389,0,0,0,0,0
483,"[40.61433661534597, -73.87938765440474]",36387,0,0,0,0,0
484,"[40.61289914633295, -73.87938765440474]",36388,0,0,0,0,0
485,"[40.61146164639455, -73.88128126204097]",36160,0,0,0,0,0
486,"[40.61289914633295, -73.88317486967719]",35930,0,0,0,0,0
487,"[40.61146164639455, -73.88317486967719]",35931,0,0,0,0,0
488,"[40.61289914633295, -73.88128126204097]",36159,0,0,0,0,0
489,"[40.61433661534597, -73.88317486967719]",35929,0,0,0,0,0
490,"[40.61433661534597, -73.88128126204097]",36158,0,0,0,0,0
491,"[40.615774053433384, -73.87938765440474]",36386,0,0,0,0,0
492,"[40.615774053433384, -73.88317486967719]",35928,0,0,0,0,0
493,"[40.615774053433384, -73.88128126204097]",36157,0,0,0,0,0
494,"[40.61721146059494, -73.88317486967719]",35927,0,0,0,0,0
495,"[40.61721146059494, -73.88128126204097]",36156,0,0,0,0,0
496,"[40.61721146059494, -73.87938765440474]",36385,0,0,0,0,0
497,"[40.61864883683044, -73.87938765440474]",36384,0,0,0,0,0
498,"[40.62152349652216, -73.87938765440474]",36382,0,0,0,0,0
499,"[40.62008618213958, -73.87938765440474]",36383,0,0,0,0,0
500,"[40.61864883683044, -73.88128126204097]",36155,0,0,0,0,0
501,"[40.62152349652216, -73.88128126204097]",36153,0,0,0,0,0
502,"[40.62008618213958, -73.88128126204097]",36154,0,0,0,0,0
503,"[40.62152349652216, -73.88317486967719]",35924,0,0,0,0,0
504,"[40.62008618213958, -73.88317486967719]",35925,0,0,0,0,0
505,"[40.61864883683044, -73.88317486967719]",35926,0,0,0,0,0
506,"[40.61721146059494, -73.88506847731342]",35698,0,0,0,0,0
507,"[40.61864883683044, -73.88506847731342]",35697,0,0,0,0,0
508,"[40.62008618213958, -73.88506847731342]",35696,0,0,0,0,0
509,"[40.62296077997793, -73.88506847731342]",35694,0,0,0,0,0
510,"[40.62296077997793, -73.88317486967719]",35923,0,0,0,0,0
511,"[40.62152349652216, -73.88506847731342]",35695,0,0,0,0,0
512,"[40.62008618213958, -73.88696208494963]",35467,0,0,0,0,0
513,"[40.62296077997793, -73.88696208494963]",35465,0,0,0,0,0
514,"[40.62152349652216, -73.88696208494963]",35466,0,0,0,0,0
515,"[40.62296077997793, -73.88885569258588]",35236,0,0,0,0,0
516,"[40.62152349652216, -73.88885569258588]",35237,0,0,0,0,0
517,"[40.62008618213958, -73.88885569258588]",35238,0,0,0,0,0
518,"[40.61864883683044, -73.88885569258588]",35239,0,0,0,0,0
519,"[40.61864883683044, -73.88696208494963]",35468,0,0,0,0,0
520,"[40.61721146059494, -73.88696208494963]",35469,0,0,0,0,0
521,"[40.61721146059494, -73.88885569258588]",35240,0,0,0,0,0
522,"[40.615774053433384, -73.88885569258588]",35241,0,0,0,0,0
523,"[40.615774053433384, -73.88696208494963]",35470,0,0,0,0,0
524,"[40.615774053433384, -73.88506847731342]",35699,0,0,0,0,0
525,"[40.61433661534597, -73.88506847731342]",35700,0,0,0,0,0
526,"[40.61289914633295, -73.88506847731342]",35701,0,0,0,0,0
527,"[40.61289914633295, -73.88696208494963]",35472,0,0,0,0,0
528,"[40.61433661534597, -73.88696208494963]",35471,0,0,0,0,0
529,"[40.61433661534597, -73.88885569258588]",35242,0,0,0,0,0
530,"[40.61289914633295, -73.88885569258588]",35243,0,0,0,0,0
531,"[40.61146164639455, -73.88885569258588]",35244,0,0,0,0,0
532,"[40.61146164639455, -73.88506847731342]",35702,0,0,0,0,0
533,"[40.61146164639455, -73.88696208494963]",35473,0,0,0,0,0
534,"[40.61002411553103, -73.88696208494963]",35474,0,0,0,0,0
535,"[40.61002411553103, -73.88506847731342]",35703,0,0,0,0,0
536,"[40.61002411553103, -73.88885569258588]",35245,0,0,0,0,0
537,"[40.608586553742605, -73.88885569258588]",35246,0,0,0,0,0
538,"[40.608586553742605, -73.88696208494963]",35475,0,0,0,0,0
539,"[40.60714896102953, -73.88696208494963]",35476,0,0,0,0,0
540,"[40.608586553742605, -73.88506847731342]",35704,0,0,0,0,0
541,"[40.60714896102953, -73.88506847731342]",35705,0,0,0,0,0
542,"[40.608586553742605, -73.88317486967719]",35933,0,0,0,0,0
543,"[40.60714896102953, -73.88317486967719]",35934,0,0,0,0,0
544,"[40.61002411553103, -73.88317486967719]",35932,0,0,0,0,0
545,"[40.61002411553103, -73.88128126204097]",36161,0,0,0,0,0
546,"[40.61002411553103, -73.87938765440474]",36390,0,0,0,0,0
547,"[40.608586553742605, -73.87938765440474]",36391,0,0,0,0,0
548,"[40.60714896102953, -73.87938765440474]",36392,0,0,0,0,0
549,"[40.60714896102953, -73.88128126204097]",36163,0,0,0,0,0
550,"[40.608586553742605, -73.88128126204097]",36162,0,0,0,0,0
551,"[40.60571133739206, -73.88317486967719]",35935,0,0,0,0,0
552,"[40.60427368283041, -73.88317486967719]",35936,0,0,0,0,0
553,"[40.60427368283041, -73.88128126204097]",36165,0,0,0,0,0
554,"[40.60571133739206, -73.88128126204097]",36164,0,0,0,0,0
555,"[40.60571133739206, -73.87938765440474]",36393,0,0,0,0,0
556,"[40.60427368283041, -73.87938765440474]",36394,0,0,0,0,0
557,"[40.602835997344826, -73.87938765440474]",36395,0,0,0,0,0
558,"[40.60139828093555, -73.87938765440474]",36396,0,0,0,0,0
559,"[40.60139828093555, -73.88128126204097]",36167,0,0,0,0,0
560,"[40.602835997344826, -73.88128126204097]",36166,0,0,0,0,0
561,"[40.602835997344826, -73.88317486967719]",35937,0,0,0,0,0
562,"[40.602835997344826, -73.88506847731342]",35708,0,0,0,0,0
563,"[40.60427368283041, -73.88506847731342]",35707,0,0,0,0,0
564,"[40.60571133739206, -73.88506847731342]",35706,0,0,0,0,0
565,"[40.60571133739206, -73.88696208494963]",35477,0,0,0,0,0
566,"[40.60714896102953, -73.88885569258588]",35247,0,0,0,0,0
567,"[40.60571133739206, -73.88885569258588]",35248,0,0,0,0,0
568,"[40.60427368283041, -73.88885569258588]",35249,0,0,0,0,0
569,"[40.60427368283041, -73.88696208494963]",35478,0,0,0,0,0
570,"[40.602835997344826, -73.88696208494963]",35479,0,0,0,0,0
571,"[40.602835997344826, -73.88885569258588]",35250,1,0,0,0,0
572,"[40.60139828093555, -73.88885569258588]",35251,1,0,0,0,0
573,"[40.599960533602825, -73.88885569258588]",35252,0,0,0,0,0
574,"[40.599960533602825, -73.88696208494963]",35481,0,0,0,0,0
575,"[40.60139828093555, -73.88696208494963]",35480,0,0,0,0,0
576,"[40.60139828093555, -73.88506847731342]",35709,0,0,0,0,0
577,"[40.599960533602825, -73.88506847731342]",35710,0,0,0,0,0
578,"[40.60139828093555, -73.88317486967719]",35938,0,0,0,0,0
579,"[40.599960533602825, -73.88317486967719]",35939,0,0,0,0,0
580,"[40.59852275534688, -73.88317486967719]",35940,0,0,0,0,0
581,"[40.59852275534688, -73.88506847731342]",35711,0,0,0,0,0
582,"[40.59708494616797, -73.88506847731342]",35712,1,0,0,0,0
583,"[40.59708494616797, -73.88317486967719]",35941,1,0,0,0,0
584,"[40.59852275534688, -73.88696208494963]",35482,0,0,0,0,0
585,"[40.59852275534688, -73.88885569258588]",35253,0,0,0,0,0
586,"[40.59708494616797, -73.88885569258588]",35254,0,0,0,0,0
587,"[40.59708494616797, -73.88696208494963]",35483,0,0,0,0,0
588,"[40.59564710606633, -73.88696208494963]",35484,1,0,0,0,0
589,"[40.59564710606633, -73.88506847731342]",35713,2,0,0,0,0
590,"[40.59564710606633, -73.88885569258588]",35255,0,0,0,0,0
591,"[40.5942092350422, -73.88885569258588]",35256,0,0,0,0,0
592,"[40.5927713330958, -73.88885569258588]",35257,0,0,0,0,0
593,"[40.5927713330958, -73.88696208494963]",35486,0,0,0,0,0
594,"[40.5942092350422, -73.88696208494963]",35485,0,0,0,0,0
595,"[40.5942092350422, -73.88506847731342]",35714,1,0,0,0,0
596,"[40.5927713330958, -73.88506847731342]",35715,2,0,0,0,0
597,"[40.5942092350422, -73.88317486967719]",35943,1,0,0,0,0
598,"[40.5927713330958, -73.88317486967719]",35944,1,0,0,0,0
599,"[40.59564710606633, -73.88317486967719]",35942,2,0,0,0,0
600,"[40.59708494616797, -73.88128126204097]",36170,0,0,0,0,0
601,"[40.59708494616797, -73.87938765440474]",36399,0,0,0,0,0
602,"[40.59564710606633, -73.87938765440474]",36400,0,0,0,0,0
603,"[40.59564710606633, -73.88128126204097]",36171,2,0,0,1,0
604,"[40.5942092350422, -73.88128126204097]",36172,0,0,0,0,0
605,"[40.5942092350422, -73.87938765440474]",36401,0,0,0,0,0
606,"[40.5927713330958, -73.88128126204097]",36173,1,0,0,0,0
607,"[40.5927713330958, -73.87938765440474]",36402,0,0,0,0,0
608,"[40.591333400227406, -73.87938765440474]",36403,1,0,0,0,0
609,"[40.5927713330958, -73.8774940467685]",36631,0,0,0,0,0
610,"[40.591333400227406, -73.8774940467685]",36632,0,0,0,0,0
611,"[40.5942092350422, -73.8774940467685]",36630,0,0,0,0,0
612,"[40.59564710606633, -73.8774940467685]",36629,0,0,0,0,0
613,"[40.59708494616797, -73.8774940467685]",36628,0,0,0,0,0
614,"[40.59852275534688, -73.8774940467685]",36627,0,0,0,0,0
615,"[40.599960533602825, -73.87938765440474]",36397,0,0,0,0,0
616,"[40.599960533602825, -73.8774940467685]",36626,0,0,0,0,0
617,"[40.59852275534688, -73.87938765440474]",36398,0,0,0,0,0
618,"[40.59852275534688, -73.88128126204097]",36169,0,0,0,0,0
619,"[40.599960533602825, -73.88128126204097]",36168,0,0,0,0,0
620,"[40.599960533602825, -73.87370683149605]",37084,0,0,0,0,0
621,"[40.599960533602825, -73.87560043913228]",36855,0,0,0,0,0
622,"[40.59852275534688, -73.87560043913228]",36856,0,0,0,0,0
623,"[40.59852275534688, -73.87370683149605]",37085,0,0,0,0,0
624,"[40.59708494616797, -73.87560043913228]",36857,0,0,0,0,0
625,"[40.59564710606633, -73.87560043913228]",36858,0,0,0,0,0
626,"[40.59708494616797, -73.87370683149605]",37086,0,0,0,0,0
627,"[40.59564710606633, -73.87370683149605]",37087,0,0,0,0,0
628,"[40.59708494616797, -73.87181322385982]",37315,0,0,0,0,0
629,"[40.59564710606633, -73.87181322385982]",37316,0,0,0,0,0
630,"[40.59852275534688, -73.87181322385982]",37314,0,0,0,0,0
631,"[40.59852275534688, -73.86991961622361]",37543,0,0,0,0,0
632,"[40.59852275534688, -73.86802600858738]",37772,0,0,0,0,0
633,"[40.59708494616797, -73.86802600858738]",37773,0,0,0,0,0
634,"[40.59564710606633, -73.86802600858738]",37774,0,0,0,0,0
635,"[40.59564710606633, -73.86991961622361]",37545,0,0,0,0,0
636,"[40.59708494616797, -73.86991961622361]",37544,0,0,0,0,0
637,"[40.5942092350422, -73.87181322385982]",37317,0,0,0,0,0
638,"[40.5927713330958, -73.87181322385982]",37318,0,0,0,0,0
639,"[40.5927713330958, -73.86991961622361]",37547,0,0,0,0,0
640,"[40.5942092350422, -73.86991961622361]",37546,0,0,0,0,0
641,"[40.5942092350422, -73.86802600858738]",37775,0,0,0,0,0
642,"[40.5927713330958, -73.86802600858738]",37776,0,0,0,0,0
643,"[40.591333400227406, -73.86802600858738]",37777,0,0,0,0,0
644,"[40.589895436437246, -73.86802600858738]",37778,0,0,0,0,0
645,"[40.589895436437246, -73.86991961622361]",37549,0,0,0,0,0
646,"[40.591333400227406, -73.86991961622361]",37548,0,0,0,0,0
647,"[40.591333400227406, -73.87181322385982]",37319,0,0,0,0,0
648,"[40.591333400227406, -73.87370683149605]",37090,0,0,0,0,0
649,"[40.5927713330958, -73.87370683149605]",37089,0,0,0,0,0
650,"[40.5942092350422, -73.87370683149605]",37088,0,0,0,0,0
651,"[40.5942092350422, -73.87560043913228]",36859,0,0,0,0,0
652,"[40.5927713330958, -73.87560043913228]",36860,0,0,0,0,0
653,"[40.591333400227406, -73.87560043913228]",36861,0,0,0,0,0
654,"[40.589895436437246, -73.8774940467685]",36633,0,0,0,0,0
655,"[40.589895436437246, -73.87370683149605]",37091,0,0,0,0,0
656,"[40.589895436437246, -73.87560043913228]",36862,0,0,0,0,0
657,"[40.58845744172555, -73.87560043913228]",36863,0,0,0,0,0
658,"[40.58845744172555, -73.87370683149605]",37092,0,0,0,0,0
659,"[40.58845744172555, -73.8774940467685]",36634,0,0,0,0,0
660,"[40.58701941609259, -73.8774940467685]",36635,0,0,0,0,0
661,"[40.58701941609259, -73.87560043913228]",36864,0,0,0,0,0
662,"[40.58701941609259, -73.87370683149605]",37093,0,0,0,0,0
663,"[40.585581359538565, -73.87370683149605]",37094,0,0,0,0,0
664,"[40.58701941609259, -73.87181322385982]",37322,0,0,0,0,0
665,"[40.585581359538565, -73.87181322385982]",37323,0,0,0,0,0
666,"[40.58845744172555, -73.87181322385982]",37321,0,0,0,0,0
667,"[40.589895436437246, -73.87181322385982]",37320,0,0,0,0,0
668,"[40.58845744172555, -73.86991961622361]",37550,0,0,0,0,0
669,"[40.58845744172555, -73.86802600858738]",37779,0,0,0,0,0
670,"[40.58701941609259, -73.86802600858738]",37780,0,0,0,0,0
671,"[40.585581359538565, -73.86802600858738]",37781,0,0,0,0,0
672,"[40.585581359538565, -73.86991961622361]",37552,0,0,0,0,0
673,"[40.58701941609259, -73.86991961622361]",37551,0,0,0,0,0
674,"[40.58414327206371, -73.87181322385982]",37324,0,0,0,0,0
675,"[40.58270515366833, -73.87181322385982]",37325,0,0,0,0,0
676,"[40.58270515366833, -73.86991961622361]",37554,0,0,0,0,0
677,"[40.58414327206371, -73.86991961622361]",37553,0,0,0,0,0
678,"[40.58414327206371, -73.86802600858738]",37782,0,0,0,0,0
679,"[40.58270515366833, -73.86802600858738]",37783,0,0,0,0,0
680,"[40.58270515366833, -73.87370683149605]",37096,0,0,0,0,0
681,"[40.58414327206371, -73.87370683149605]",37095,0,0,0,0,0
682,"[40.58414327206371, -73.87560043913228]",36866,0,0,0,0,0
683,"[40.585581359538565, -73.87560043913228]",36865,0,0,0,0,0
684,"[40.585581359538565, -73.8774940467685]",36636,0,0,0,0,0
685,"[40.58414327206371, -73.8774940467685]",36637,0,0,0,0,0
686,"[40.58270515366833, -73.8774940467685]",36638,0,0,0,0,0
687,"[40.58270515366833, -73.87560043913228]",36867,0,0,0,0,0
688,"[40.58414327206371, -73.87938765440474]",36408,1,0,0,0,0
689,"[40.58414327206371, -73.88317486967719]",35950,0,0,0,0,0
690,"[40.58414327206371, -73.88128126204097]",36179,1,0,0,0,0
691,"[40.585581359538565, -73.88317486967719]",35949,0,0,0,0,0
692,"[40.585581359538565, -73.88128126204097]",36178,0,0,0,0,0
693,"[40.585581359538565, -73.87938765440474]",36407,2,0,0,0,0
694,"[40.58701941609259, -73.88317486967719]",35948,0,0,0,0,0
695,"[40.58701941609259, -73.88128126204097]",36177,0,0,0,0,0
696,"[40.58701941609259, -73.87938765440474]",36406,1,0,0,0,0
697,"[40.58845744172555, -73.87938765440474]",36405,0,0,0,0,0
698,"[40.589895436437246, -73.87938765440474]",36404,1,0,0,0,0
699,"[40.589895436437246, -73.88128126204097]",36175,1,0,0,0,0
700,"[40.591333400227406, -73.88128126204097]",36174,2,0,0,0,0
701,"[40.591333400227406, -73.88317486967719]",35945,0,0,0,0,0
702,"[40.589895436437246, -73.88317486967719]",35946,1,0,0,0,0
703,"[40.58845744172555, -73.88317486967719]",35947,0,0,0,0,0
704,"[40.58845744172555, -73.88128126204097]",36176,0,0,0,0,0
705,"[40.58701941609259, -73.88506847731342]",35719,0,0,0,0,0
706,"[40.589895436437246, -73.88506847731342]",35717,1,0,0,0,0
707,"[40.58845744172555, -73.88506847731342]",35718,1,0,0,0,0
708,"[40.591333400227406, -73.88506847731342]",35716,1,0,0,0,0
709,"[40.589895436437246, -73.88696208494963]",35488,0,0,0,0,0
710,"[40.591333400227406, -73.88696208494963]",35487,0,0,0,0,0
711,"[40.591333400227406, -73.88885569258588]",35258,0,0,0,0,0
712,"[40.589895436437246, -73.88885569258588]",35259,0,0,0,0,0
713,"[40.58845744172555, -73.88696208494963]",35489,0,0,0,0,0
714,"[40.58845744172555, -73.88885569258588]",35260,0,0,0,0,0
715,"[40.58701941609259, -73.88885569258588]",35261,0,0,0,0,0
716,"[40.585581359538565, -73.88885569258588]",35262,0,0,0,0,0
717,"[40.585581359538565, -73.88696208494963]",35491,0,0,0,0,0
718,"[40.58701941609259, -73.88696208494963]",35490,1,0,0,0,0
719,"[40.585581359538565, -73.88506847731342]",35720,0,0,0,0,0
720,"[40.58414327206371, -73.88506847731342]",35721,1,0,0,0,0
721,"[40.58414327206371, -73.88696208494963]",35492,0,0,0,0,0
722,"[40.58414327206371, -73.88885569258588]",35263,0,0,0,0,0
723,"[40.58414327206371, -73.89074930022211]",35034,0,0,0,0,0
724,"[40.585581359538565, -73.89074930022211]",35033,0,0,0,0,0
725,"[40.58701941609259, -73.89264290785832]",34803,0,0,0,0,0
726,"[40.585581359538565, -73.89264290785832]",34804,1,0,0,0,0
